Year;Road Name;From Street;To Street;length_(m);PCI Rating;Geom;geo_point_2d
2021;HOWE ST;ROBSON ST;SMITHE ST;31;FAIR;"{""coordinates"": [[-123.12092679112705, 49.28216309635596], [-123.12122728213623, 49.28196532834989]], ""type"": ""LineString""}";49.28206421235292, -123.12107703663166
2021;KNIGHT ST;33RD AVE;KING EDWARD AVE;50;VERY GOOD;"{""coordinates"": [[-123.07593768982197, 49.245418450785756], [-123.0759206619937, 49.24586807430501]], ""type"": ""LineString""}";49.245643262545386, -123.07592917590785
2021;HASTINGS ST;RENFREW ST;EB STOP BAR AT CASSIAR CONNECTOR/ HWY 1;50;POOR;"{""coordinates"": [[-123.03893031694192, 49.280973918338375], [-123.03824284502157, 49.280974321515394]], ""type"": ""LineString""}";49.28097411992688, -123.03858658098174
2021;KINGSWAY AVE;EB STOP BAR AT RUPERT ST;JOYCE ST;50;GOOD;"{""coordinates"": [[-123.03960042906171, 49.2354791731453], [-123.03897768740194, 49.23529095427722]], ""type"": ""LineString""}";49.235385063711256, -123.03928905823182
2021;GRANVILLE ST;NB STOP BAR AT 70TH AVE;NB STOP BAR AT 59TH AVE/ PARK DR;50;POOR;"{""coordinates"": [[-123.13996298018279, 49.21650454232193], [-123.1399451132299, 49.216954153510386]], ""type"": ""LineString""}";49.21672934791616, -123.13995404670635
2021;HASTINGS ST;MAIN ST;CLARK DR;50;GOOD;"{""coordinates"": [[-123.0835151211637, 49.28087873031988], [-123.08282795364272, 49.280865361560295]], ""type"": ""LineString""}";49.280872045940086, -123.08317153740322
2021;KNIGHT ST OFF-RAMP;START OF PAINTED GORE ON SB KNIGHT ST;END OF PAINTED GORE ON WB SE MARINE DR;43;VERY POOR;"{""coordinates"": [[-123.07732861815454, 49.21204380932887], [-123.07780872667423, 49.21181925063464]], ""type"": ""LineString""}";49.211931529981754, -123.07756867241439
2021;GEORGIA ST VIADUCT;GEORGIA ST (W END OF VIADUCT BR DECK);MAIN ST;10;FAIR;"{""coordinates"": [[-123.10322453596949, 49.27695047774215], [-123.10308778946546, 49.276941182763196]], ""type"": ""LineString""}";49.27694583025267, -123.10315616271748
2021;LOUGHEED HWY;X-WALK EAST OF SKEENA ST;EB STOP BAR AT BOUNDARY RD;50;VERY GOOD;"{""coordinates"": [[-123.0261999814412, 49.2645768972692], [-123.02564701299477, 49.264843578858944]], ""type"": ""LineString""}";49.26471023806407, -123.02592349721797
2021;GRANDVIEW HWY;RUPERT ST;BOUNDARY RD;50;POOR;"{""coordinates"": [[-123.02511225743258, 49.25798882486683], [-123.02442510803967, 49.25799039971686]], ""type"": ""LineString""}";49.257989612291844, -123.02476868273612
2021;HASTINGS ST;NANAIMO ST;RENFREW ST;50;GOOD;"{""coordinates"": [[-123.04855652738247, 49.28098936108843], [-123.04786906505878, 49.28098704831936]], ""type"": ""LineString""}";49.28098820470389, -123.04821279622062
2021;GRANVILLE ST BRIDGE;W 6TH AVE;N END OF GRANVILLE ST BR DECK (DRAKE ST);5;FAIR;"{""coordinates"": [[-123.1288628906359, 49.275133569168474], [-123.12881535551736, 49.275166057023995]], ""type"": ""LineString""}";49.275149813096235, -123.12883912307663
2021;GEORGIA ST;DENMAN ST;SB STOP BAR AT THURLOW ST;50;POOR;"{""coordinates"": [[-123.12703430448063, 49.28800761489032], [-123.12654470673527, 49.28769183696582]], ""type"": ""LineString""}";49.28784972592807, -123.12678950560795
2021;HASTINGS ST;CLARK DR;COMMERCIAL DR;50;VERY POOR;"{""coordinates"": [[-123.07262098114917, 49.28111435126558], [-123.07193367530118, 49.28110439983986]], ""type"": ""LineString""}";49.28110937555272, -123.07227732822517
2021;GRANVILLE ST BRIDGE;W 6TH AVE;N END OF GRANVILLE ST BR DECK (DRAKE ST);49;VERY POOR;"{""coordinates"": [[-123.13812549593699, 49.26687551994483], [-123.13811992199696, 49.267316199759584]], ""type"": ""LineString""}";49.267095859852205, -123.13812270896697
2021;KNIGHT ST;NB CURB LANE STOP BAR AT KINGSWAY AVE;CLARKE DR (E 14AVE);50;FAIR;"{""coordinates"": [[-123.0756010004926, 49.25576088773168], [-123.07558718885994, 49.25621055776081]], ""type"": ""LineString""}";49.255985722746246, -123.07559409467626
2021;GEORGIA ST;SB STOP BAR AT THURLOW ST;SB STOP BAR AT BURRARD ST;21;GOOD;"{""coordinates"": [[-123.12162862404934, 49.284544766239584], [-123.12142075569284, 49.28441365081079]], ""type"": ""LineString""}";49.284479208525184, -123.12152468987108
2021;HASTINGS ST;RENFREW ST;EB STOP BAR AT CASSIAR CONNECTOR/ HWY 1;21;FAIR;"{""coordinates"": [[-123.032056288511, 49.2809710383696], [-123.03176755136305, 49.28097071872437]], ""type"": ""LineString""}";49.28097087854698, -123.03191191993702
2021;KINGSWAY AVE;NANAIMO ST;EB STOP BAR AT 33RD AVE;50;FAIR;"{""coordinates"": [[-123.05653084634008, 49.24095471222332], [-123.05596598726224, 49.24069878392044]], ""type"": ""LineString""}";49.24082674807188, -123.05624841680117
2021;GRANVILLE ST BRIDGE ON-RAMP;S END OF HEMLOCK ST RAMP BR DECK (N OF 6TH AVE);END OF PAINTED GORE ON NB GRANVILLE ST BR;50;GOOD;"{""coordinates"": [[-123.13568867391203, 49.26727588823274], [-123.13579014407385, 49.267424584741164], [-123.13616309638785, 49.26767593680828]], ""type"": ""LineString""}";49.267493083596996, -123.13590881311971
2021;KNIGHT ST;NB STOP BAR AT 49TH AVE;41ST AVE;50;FAIR;"{""coordinates"": [[-123.07684046200623, 49.22925110029771], [-123.07682509327701, 49.229700750199946]], ""type"": ""LineString""}";49.229475925248835, -123.07683277764161
2021;MAIN ST;KINGSWAY AVE;5TH AVE;50;FAIR;"{""coordinates"": [[-123.10056023570597, 49.26579374438979], [-123.10053142596612, 49.26624310858339]], ""type"": ""LineString""}";49.26601842648659, -123.10054583083604
2021;MAIN ST;;;50;VERY GOOD;"{""coordinates"": [[-123.09941865421236, 49.28083324261731], [-123.09941292552627, 49.281282985776905]], ""type"": ""LineString""}";49.28105811419711, -123.09941578986931
2021;GRANVILLE ST BRIDGE ON-RAMP;S END OF HEMLOCK ST RAMP BR DECK (N OF 6TH AVE);END OF PAINTED GORE ON NB GRANVILLE ST BR;34;NO DATA;"{""coordinates"": [[-123.13770215799084, 49.26890195946097], [-123.13765557513247, 49.269203807492545]], ""type"": ""LineString""}";49.26905288347676, -123.13767886656166
2021;GRANVILLE ST;41ST AVE;NB STOP BAR AT KING EDWARD AVE;38;GOOD;"{""coordinates"": [[-123.13880405861198, 49.24887886753471], [-123.13879164009978, 49.2492205896669]], ""type"": ""LineString""}";49.2490497286008, -123.13879784935587
2021;HASTINGS ST;NANAIMO ST;RENFREW ST;50;FAIR;"{""coordinates"": [[-123.0526813081063, 49.28100315270966], [-123.05199384541741, 49.28100086448066]], ""type"": ""LineString""}";49.28100200859516, -123.05233757676187
2021;GRANDVIEW HWY;NANAIMO ST;RENFREW ST;9;VERY GOOD;"{""coordinates"": [[-123.04437191766476, 49.258003211548306], [-123.04424857971368, 49.25799766652636]], ""type"": ""LineString""}";49.25800043903733, -123.04431024868921
2021;KNIGHT ST;NB CURB LANE STOP BAR AT KINGSWAY AVE;CLARKE DR (E 14AVE);50;GOOD;"{""coordinates"": [[-123.07572577789217, 49.25126472577393], [-123.07571462484447, 49.251714426810636]], ""type"": ""LineString""}";49.251489576292286, -123.07572020136831
2021;GRANVILLE ST;49TH AVE;41ST AVE;50;FAIR;"{""coordinates"": [[-123.13949785185699, 49.22864515079866], [-123.13948323600552, 49.22909481100924]], ""type"": ""LineString""}";49.22886998090395, -123.13949054393126
2021;GRANVILLE ST BRIDGE;W 6TH AVE;N END OF GRANVILLE ST BR DECK (DRAKE ST);50;NO DATA;"{""coordinates"": [[-123.13781779345425, 49.268991977774675], [-123.13747030041519, 49.26937909173051]], ""type"": ""LineString""}";49.269185534752594, -123.13764404693474
2021;HOWE ST;PENDER ST;GEORGIA ST;45;VERY POOR;"{""coordinates"": [[-123.11594408722125, 49.285442102506934], [-123.11638034254933, 49.28515503818152]], ""type"": ""LineString""}";49.285298570344224, -123.11616221488528
2021;HASTINGS ST;RENFREW ST;EB STOP BAR AT CASSIAR CONNECTOR/ HWY 1;26;VERY POOR;"{""coordinates"": [[-123.03310124562884, 49.28097219017744], [-123.03274375982379, 49.28097179729615]], ""type"": ""LineString""}";49.28097199373679, -123.03292250272631
2021;KINGSWAY AVE;EB STOP BAR AT RUPERT ST;JOYCE ST;50;VERY GOOD;"{""coordinates"": [[-123.04154404219462, 49.23570982313122], [-123.04086354393381, 49.2356488270972]], ""type"": ""LineString""}";49.235679325114205, -123.0412037930642
2021;KINGSWAY AVE;EB STOP BAR AT FRASER ST;EB STOP BAR AT KNIGHT ST;50;VERY GOOD;"{""coordinates"": [[-123.08167817653116, 49.252719476683794], [-123.08112633534074, 49.25245159288685]], ""type"": ""LineString""}";49.252585534785325, -123.08140225593596
2021;MARINE WAY;SE MARINE DR;BOUNDARY RD;7;VERY GOOD;"{""coordinates"": [[-123.02727780856509, 49.206257574004766], [-123.02719225744549, 49.20622888929526]], ""type"": ""LineString""}";49.206243231650014, -123.0272350330053
2021;KINGSWAY AVE;EB STOP BAR AT VICTORIA DR;NANAIMO ST;44;FAIR;"{""coordinates"": [[-123.05928291637913, 49.24221077721455], [-123.05878904077646, 49.241982548744865]], ""type"": ""LineString""}";49.242096662979705, -123.0590359785778
2021;KNIGHT ST;N END OF SE MARINE DR OVERPASS BR DECK;NB STOP BAR AT 49TH AVE;7;VERY POOR;"{""coordinates"": [[-123.07671396363395, 49.218053311483274], [-123.07671271534235, 49.21811627294852]], ""type"": ""LineString""}";49.2180847922159, -123.07671333948815
2021;HASTINGS ST;MAIN ST;CLARK DR;50;POOR;"{""coordinates"": [[-123.08076127511339, 49.28083103896887], [-123.08007385134522, 49.28082582433047]], ""type"": ""LineString""}";49.28082843164967, -123.08041756322932
2021;KINGSWAY AVE;EB STOP BAR AT VICTORIA DR;NANAIMO ST;27;VERY GOOD;"{""coordinates"": [[-123.06522029747283, 49.24502026039853], [-123.06492015184222, 49.24487753386635]], ""type"": ""LineString""}";49.244948897132446, -123.06507022465752
2021;KNIGHT ST;NB CURB LANE STOP BAR AT KINGSWAY AVE;CLARKE DR (E 14AVE);21;GOOD;"{""coordinates"": [[-123.0757815431914, 49.24990337970618], [-123.07575597078751, 49.25009148125904]], ""type"": ""LineString""}";49.24999743048261, -123.07576875698945
2021;GRANVILLE ST;49TH AVE;41ST AVE;50;FAIR;"{""coordinates"": [[-123.13945400490849, 49.22999413221792], [-123.13943938828685, 49.23044379231816]], ""type"": ""LineString""}";49.23021896226804, -123.13944669659767
2021;HASTINGS ST;MAIN ST;CLARK DR;22;GOOD;"{""coordinates"": [[-123.0934381683383, 49.28107663348238], [-123.09313583169975, 49.281070368653644]], ""type"": ""LineString""}";49.28107350106801, -123.09328700001903
2021;HOWE ST;HASTINGS ST;PENDER ST;11;FAIR;"{""coordinates"": [[-123.1149260976435, 49.286111918557474], [-123.11503275536226, 49.28604175803718]], ""type"": ""LineString""}";49.286076838297326, -123.11497942650288
2021;KNIGHT ST;33RD AVE;KING EDWARD AVE;50;VERY GOOD;"{""coordinates"": [[-123.0759512645465, 49.244969673251894], [-123.07593765822095, 49.24541934673176]], ""type"": ""LineString""}";49.245194509991826, -123.07594446138374
2021;GRANVILLE ST BRIDGE;W 6TH AVE;N END OF GRANVILLE ST BR DECK (DRAKE ST);22;FAIR;"{""coordinates"": [[-123.13816207659178, 49.26621426402581], [-123.13815110325848, 49.26641202769667]], ""type"": ""LineString""}";49.26631314586124, -123.13815658992513
2021;LOUGHEED HWY;RUPERT ST;X-WALK EAST OF SKEENA ST;50;VERY GOOD;"{""coordinates"": [[-123.03087755672453, 49.26191842088191], [-123.0302694363415, 49.262125998664985]], ""type"": ""LineString""}";49.262022209773455, -123.03057349653301
2021;KINGSWAY AVE;EB STOP BAR AT FRASER ST;EB STOP BAR AT KNIGHT ST;12;VERY GOOD;"{""coordinates"": [[-123.09007031608662, 49.256628881326215], [-123.08993584583844, 49.25656639466514]], ""type"": ""LineString""}";49.25659763799568, -123.09000308096253
2021;GRANVILLE ST;NB STOP BAR AT 59TH AVE/ PARK DR;49TH AVE;50;GOOD;"{""coordinates"": [[-123.13978806673967, 49.22100087643004], [-123.13977081879752, 49.22145049818371]], ""type"": ""LineString""}";49.22122568730687, -123.1397794427686
2021;MAIN ST;;;50;GOOD;"{""coordinates"": [[-123.09953574345202, 49.277686790240416], [-123.09953200132304, 49.27813646627629]], ""type"": ""LineString""}";49.27791162825835, -123.09953387238752
2021;HASTINGS ST;HAMILTON ST;EB STOP BAR AT CAMBIE ST;23;FAIR;"{""coordinates"": [[-123.11010967735649, 49.282648295222565], [-123.10988811596734, 49.282500668611156]], ""type"": ""LineString""}";49.28257448191686, -123.10999889666192
2021;GRANVILLE ST;NB STOP BAR AT 59TH AVE/ PARK DR;49TH AVE;50;FAIR;"{""coordinates"": [[-123.13962628187693, 49.22504713155501], [-123.13960818232869, 49.22549673780495]], ""type"": ""LineString""}";49.22527193467998, -123.13961723210281
2021;HOWE ST;PENDER ST;GEORGIA ST;50;VERY POOR;"{""coordinates"": [[-123.11638034392438, 49.28515503818013], [-123.11686506505643, 49.28483607577569]], ""type"": ""LineString""}";49.284995556977904, -123.11662270449038
2021;KNIGHT ST;41ST AVE;33RD AVE;50;GOOD;"{""coordinates"": [[-123.07659717624017, 49.2368894682383], [-123.07655928252466, 49.23733854594953]], ""type"": ""LineString""}";49.237114007093915, -123.07657822938242
2021;GRANVILLE ST BRIDGE;W 6TH AVE;N END OF GRANVILLE ST BR DECK (DRAKE ST);50;GOOD;"{""coordinates"": [[-123.13609708328583, 49.2703208558561], [-123.13561007518416, 49.270638231194205]], ""type"": ""LineString""}";49.270479543525155, -123.135853579235
2021;HASTINGS ST;EB STOP BAR AT CASSIAR CONNECTOR/ HWY 1;EB STOP BAR AT BOUNDARY RD;50;VERY POOR;"{""coordinates"": [[-123.02724371774406, 49.280968317174185], [-123.02655624678725, 49.28096796448978]], ""type"": ""LineString""}";49.28096814083199, -123.02689998226566
2021;HASTINGS ST;EB STOP BAR AT CARRALL ST;EB STOP BAR AT COLUMBIA ST;23;VERY POOR;"{""coordinates"": [[-123.10275566993408, 49.281269331205095], [-123.1024395891076, 49.281262806099534]], ""type"": ""LineString""}";49.281266068652315, -123.10259762952084
2021;MARINE WAY;SE MARINE DR;BOUNDARY RD;13;VERY GOOD;"{""coordinates"": [[-123.02840520661402, 49.20650210107182], [-123.02822945162283, 49.20648196591795]], ""type"": ""LineString""}";49.20649203349489, -123.02831732911844
2021;MAIN ST;;;50;FAIR;"{""coordinates"": [[-123.09947932172594, 49.27903184530938], [-123.09946266993515, 49.27948147208336]], ""type"": ""LineString""}";49.27925665869637, -123.09947099583054
2021;GEORGIA ST;SB STOP BAR AT HOWE ST;SEYMOUR ST;22;VERY GOOD;"{""coordinates"": [[-123.11938804718304, 49.283112851027056], [-123.11917239395984, 49.28297407657656]], ""type"": ""LineString""}";49.2830434638018, -123.11928022057144
2021;MARINE WAY;SE MARINE DR;BOUNDARY RD;50;VERY GOOD;"{""coordinates"": [[-123.03179684115555, 49.206785317345734], [-123.03111578156754, 49.206729096038984]], ""type"": ""LineString""}";49.20675720669236, -123.03145631136155
2021;HASTINGS ST;NANAIMO ST;RENFREW ST;50;FAIR;"{""coordinates"": [[-123.0540562364158, 49.281007717795795], [-123.05336877223147, 49.28100543774751]], ""type"": ""LineString""}";49.28100657777164, -123.05371250432364
2021;GEORGIA ST;DENMAN ST;SB STOP BAR AT THURLOW ST;50;VERY POOR;"{""coordinates"": [[-123.13378442481381, 49.29249650320708], [-123.1332967232142, 49.29217944401912]], ""type"": ""LineString""}";49.2923379736131, -123.133540574014
2021;KNIGHT ST;N END OF SE MARINE DR OVERPASS BR DECK;NB STOP BAR AT 49TH AVE;15;FAIR;"{""coordinates"": [[-123.076815187309, 49.212072630982824], [-123.07681342468045, 49.212207555139926]], ""type"": ""LineString""}";49.21214009306138, -123.07681430599473
2021;HASTINGS ST;CLARK DR;COMMERCIAL DR;50;FAIR;"{""coordinates"": [[-123.07330828726926, 49.28112429860297], [-123.07262098114917, 49.28111435126558]], ""type"": ""LineString""}";49.281119324934274, -123.07296463420921
2021;KINGSWAY AVE;EB STOP BAR AT TYNE ST;BOUNDARY RD;50;VERY GOOD;"{""coordinates"": [[-123.03020796942303, 49.23180181460468], [-123.02952300399684, 49.231834254064175]], ""type"": ""LineString""}";49.23181803433443, -123.02986548670994
2021;KNIGHT ST;KING EDWARD AVE;NB CURB LANE STOP BAR AT KINGSWAY AVE;44;VERY GOOD;"{""coordinates"": [[-123.07579325870314, 49.249466305651815], [-123.07578203777445, 49.24986202742675]], ""type"": ""LineString""}";49.249664166539276, -123.07578764823879
2021;GRANVILLE ST;NB STOP BAR AT 59TH AVE/ PARK DR;49TH AVE;50;FAIR;"{""coordinates"": [[-123.13987431150771, 49.21875277068624], [-123.13985706096517, 49.219202391732665]], ""type"": ""LineString""}";49.21897758120945, -123.13986568623645
2021;MAIN ST;TERMINAL AVE;GEORGIA ST VIADUCT (PRIOR ST);50;VERY GOOD;"{""coordinates"": [[-123.09973649783615, 49.272934086329556], [-123.09971283893805, 49.27338357844101]], ""type"": ""LineString""}";49.273158832385285, -123.0997246683871
2021;KNIGHT ST;NB STOP BAR AT 49TH AVE;41ST AVE;50;POOR;"{""coordinates"": [[-123.07690416034735, 49.227452364806396], [-123.07688814993597, 49.227902005390376]], ""type"": ""LineString""}";49.227677185098386, -123.07689615514167
2021;GRANVILLE ST;41ST AVE;NB STOP BAR AT KING EDWARD AVE;50;VERY POOR;"{""coordinates"": [[-123.13905430496924, 49.24168478741732], [-123.13903884614776, 49.242134434970836]], ""type"": ""LineString""}";49.241909611194075, -123.1390465755585
2021;GRANVILLE ST;SW MARINE DR (MILTON ST);NB STOP BAR AT 70TH AVE;50;FAIR;"{""coordinates"": [[-123.14030204160267, 49.20661473984528], [-123.14028817639142, 49.207064411767476]], ""type"": ""LineString""}";49.20683957580638, -123.14029510899704
2021;GRANVILLE ST;49TH AVE;41ST AVE;7;GOOD;"{""coordinates"": [[-123.1393361710571, 49.233591117123794], [-123.13933397310494, 49.23365406766645]], ""type"": ""LineString""}";49.23362259239512, -123.13933507208102
2021;GEORGIA ST;SB STOP BAR AT HORNBY ST;SB STOP BAR AT HOWE ST;50;VERY GOOD;"{""coordinates"": [[-123.1201537132321, 49.2836036653528], [-123.11966265725589, 49.28328888681689]], ""type"": ""LineString""}";49.283446276084845, -123.119908185244
2021;MARINE WAY;SE MARINE DR;BOUNDARY RD;50;VERY POOR;"{""coordinates"": [[-123.03790905897276, 49.20712041690939], [-123.03730162122072, 49.206912163160176]], ""type"": ""LineString""}";49.20701629003478, -123.03760534009673
2021;GRANVILLE ST;41ST AVE;NB STOP BAR AT KING EDWARD AVE;50;FAIR;"{""coordinates"": [[-123.13886877271986, 49.24708049086285], [-123.13885307291744, 49.24753013466014]], ""type"": ""LineString""}";49.2473053127615, -123.13886092281865
2021;KINGSWAY AVE;EB STOP BAR AT 12TH AVE;EB STOP BAR AT FRASER ST;10;VERY POOR;"{""coordinates"": [[-123.09063061744314, 49.25688922077662], [-123.09051855450066, 49.256837152567144]], ""type"": ""LineString""}";49.25686318667188, -123.0905745859719
2021;GRANVILLE ST;SW MARINE DR (MILTON ST);NB STOP BAR AT 70TH AVE;35;POOR;"{""coordinates"": [[-123.1402743123102, 49.207514083651404], [-123.14026460662343, 49.207828854309]], ""type"": ""LineString""}";49.2076714689802, -123.14026945946681
2021;KINGSWAY AVE;NANAIMO ST;EB STOP BAR AT 33RD AVE;50;GOOD;"{""coordinates"": [[-123.05822546271784, 49.24172248317587], [-123.05766058475527, 49.24146656230055]], ""type"": ""LineString""}";49.24159452273821, -123.05794302373656
2021;GEORGIA ST;DENMAN ST;SB STOP BAR AT THURLOW ST;50;FAIR;"{""coordinates"": [[-123.12752032932065, 49.28832886013205], [-123.12703669573683, 49.28800917652136]], ""type"": ""LineString""}";49.288169018326705, -123.12727851252873
2021;GRANVILLE ST BRIDGE;W 6TH AVE;N END OF GRANVILLE ST BR DECK (DRAKE ST);48;FAIR;"{""coordinates"": [[-123.12980050138106, 49.2744983336573], [-123.12933994419171, 49.2748075272418]], ""type"": ""LineString""}";49.27465293044955, -123.12957022278637
2021;HOWE ST;SMITHE ST;NELSON ST;50;VERY GOOD;"{""coordinates"": [[-123.1236510804464, 49.28037092368253], [-123.12413601903476, 49.28005213264612]], ""type"": ""LineString""}";49.28021152816433, -123.12389354974059
2021;KNIGHT ST;33RD AVE;KING EDWARD AVE;41;VERY GOOD;"{""coordinates"": [[-123.07583552240297, 49.24811618953657], [-123.0758215593445, 49.24848488074761]], ""type"": ""LineString""}";49.248300535142086, -123.07582854087374
