HBLOCK,latitude,longitude,pavement_Year,pavement_Road Name,pavement_From Street,pavement_To Street,pavement_length_(m),pavement_FAIR,pavement_GOOD,pavement_NO DATA,pavement_POOR,pavement_VERY GOOD,pavement_VERY POOR,streetlight_count,avg_distance_to_streetlight_meters,curb_ramp_count,avg_distance_to_curb_ramp_meters,under_construction,construction_distance,construction_location,construction_completion,geometry_text,*pavement_length_(m),*avg_distance_to_streetlight_meters,*avg_distance_to_curb_ramp_meters,*construction_distance,*streetlight_count,*curb_ramp_count,k=7 clustering
1800 W 6TH AV,49.26630876144752,-123.14612810422491,,,,,43.842981760507534,0,0,,0,0,0,13,23.30458612651065,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (489402.85 5457070.117, 489334.995 5457071.926)",-1.0566978441507719e-15,-0.252503205467705,-3.364136263006617e-15,0.0,0.055793991416309016,0.0,4
2200 ARBUTUS ST,49.26599721496355,-123.15284663731124,,,,,43.842981760507534,0,0,,0,0,0,10,28.899461331189336,0,28.491826787418614,1,92.6271366953479,Various Locations,2027-12-02,"LINESTRING (488881.29 5457083.956, 488878.845 5456990.75)",-1.0566978441507719e-15,0.8265538496180453,-3.364136263006617e-15,5.640002856800047,0.04291845493562232,0.0,3
2000 CORNWALL AV,49.27250693018527,-123.1505152458978,,,,,43.842981760507534,0,0,,0,0,0,12,21.129604606522552,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (489073.745 5457760.098, 489028.499 5457761.303)",-1.0566978441507719e-15,-0.6719815795093061,-3.364136263006617e-15,0.0,0.05150214592274678,0.0,4
1200 CYPRESS ST,49.27511356635771,-123.1477026738374,,,,,43.842981760507534,0,0,,0,0,0,6,25.819052668205472,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (489256.936 5458074.607, 489255.628 5458025.549)",-1.0566978441507719e-15,0.23245003519151872,-3.364136263006617e-15,0.0,0.02575107296137339,0.0,0
2200 W 7TH AV,49.26563468315874,-123.15641638757756,,,,,43.842981760507534,0,0,,0,0,0,8,22.753042092975164,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (488706.437 5456995.35, 488534.117 5456999.814)",-1.0566978441507719e-15,-0.3588768883121817,-3.364136263006617e-15,0.0,0.034334763948497854,0.0,4
2100 W 6TH AV,49.26643550849383,-123.15401569193016,,,,,43.842981760507534,0,0,,0,0,0,10,28.30163768041674,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (488881.29 5457083.956, 488708.941 5457088.547)",-1.0566978441507719e-15,0.7112544364115023,-3.364136263006617e-15,0.0,0.04291845493562232,0.0,0
2100 W 5TH AV,49.26729267771886,-123.153983219221,,,,,43.842981760507534,0,0,,0,0,0,13,33.65828786410763,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (488883.855 5457179.281, 488711.489 5457183.796)",-1.0566978441507719e-15,1.7443661611385217,-3.364136263006617e-15,0.0,0.055793991416309016,0.0,0
5500 VICTORIA DRIVE,49.23416733660049,-123.06549775764992,,,,,43.842981760507534,0,0,,0,0,0,16,22.630576358771947,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (495232.325 5453517.502, 495231.33 5453461.793)",-1.0566978441507719e-15,-0.38249627385052765,-3.364136263006617e-15,0.0,0.06866952789699571,0.0,4
1500 W 3RD AV,49.268787320712335,-123.13871870125762,2021.0,GRANVILLE ST BRIDGE,W 6TH AVE,N END OF GRANVILLE ST BR DECK (DRAKE ST),19.0,0,0,False,0,1,0,42,28.710626218563178,0,28.491826787418614,1,0.0,Granville Bridge,2026-01-01,"LINESTRING (489934.364 5457344.841, 489882.586 5457346.256)",-3.6945737317999323,0.790134116724491,-3.364136263006617e-15,-1.8405048147853478,0.18025751072961374,0.0,1
6100-6200 ELM ST,49.22936062072375,-123.16435698272235,,,,,43.842981760507534,0,0,,0,0,0,3,19.19070837339685,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (488034.529 5452991.376, 488033.099 5452941.064)",-1.0566978441507719e-15,-1.0459273035683345,-3.364136263006617e-15,0.0,0.012875536480686695,0.0,4
7600 MACDONALD ST,49.21641941383956,-123.16824341811,,,,,43.842981760507534,0,0,,0,0,0,0,24.61380691026326,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (487747.263 5451602.472, 487748.055 5451453.877)",-1.0566978441507719e-15,0.0,-3.364136263006617e-15,0.0,0.0,0.0,0
4100 YUCULTA CRESCENT,49.2290445479896,-123.19838407378948,,,,,43.842981760507534,0,0,,0,0,0,5,16.344894539558428,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (485555.579 5452859.47, 485557.75 5452988.824, 485556.99 5452998.344, 485553.559 5453004.814, 485548.989 5453009.384)",-1.0566978441507719e-15,-1.5947859255258068,-3.364136263006617e-15,0.0,0.02145922746781116,0.0,4
2800 W 49TH AV,49.227321091753794,-123.16857096435044,2021.0,SW MARINE DR,EB STOP BAR AT BLENHEIM ST,MACDONALD ST,50.0,0,0,False,0,1,0,5,18.14792876937603,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (487753.399 5452739.642, 487699.612 5452740.681)",0.9156532848244208,-1.2470432619148641,-3.364136263006617e-15,0.0,0.02145922746781116,0.0,4
6300-6400 MACDONALD ST,49.2283170533042,-123.1674509802986,,,,,43.842981760507534,0,0,,0,0,0,11,13.652795129580738,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (487809.388 5452962.757, 487807.203 5452738.645)",-1.0566978441507719e-15,-2.1139983753226104,-3.364136263006617e-15,0.0,0.047210300429184546,0.0,4
2900 SW MARINE DRIVE,49.22739291347341,-123.17152045553507,2021.0,SW MARINE DR,EB STOP BAR AT BLENHEIM ST,MACDONALD ST,42.0,0,0,False,0,1,0,11,31.179115295660846,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (487520.653 5452744.138, 487502.895 5452753.119)",-0.27408271946573487,1.266219901768793,-3.364136263006617e-15,0.0,0.047210300429184546,0.0,0
6700-6800 BALACLAVA ST,49.22441798398747,-123.17600003146752,,,,,43.842981760507534,0,0,,0,0,0,3,10.948435721596006,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (487187.116 5452529.029, 487182.587 5452308.283)",-1.0566978441507719e-15,-2.635575352809642,-3.364136263006617e-15,0.0,0.012875536480686695,0.0,4
1300 W 64TH AV,49.213055387953695,-123.1345491595534,,,,,43.842981760507534,0,0,,0,0,0,5,31.143663278039973,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (490225.92 5451148.677, 490175.641 5451149.9)",-1.0566978441507719e-15,1.2593824392104078,-3.364136263006617e-15,0.0,0.02145922746781116,0.0,0
1600 SW MARINE DRIVE,49.20858631448095,-123.14393811234903,2021.0,SW MARINE DR,62ND AVE,EB STOP BAR AT CORNISH ST,41.0,0,0,False,0,1,0,13,17.649277852819814,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (489533.359 5450653.303, 489498.717 5450654.143)",-0.42279972000200433,-1.343215700057005,-3.364136263006617e-15,0.0,0.055793991416309016,0.0,4
1400 W 64TH AV,49.213138278980665,-123.14002905785718,2021.0,GRANVILLE ST,NB STOP BAR AT 70TH AVE,NB STOP BAR AT 59TH AVE/ PARK DR,50.0,0,0,False,1,0,0,17,28.084921807933497,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (489826.451 5451158.579, 489776.942 5451159.876)",0.9156532848244208,0.6694574735486754,-3.364136263006617e-15,0.0,0.07296137339055794,0.0,0
1400 W 67TH AV,49.21085748406733,-123.13879480435992,2021.0,GRANVILLE ST,NB STOP BAR AT 70TH AVE,NB STOP BAR AT 59TH AVE/ PARK DR,50.0,0,0,False,0,0,1,7,27.87594403312428,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (489916.284 5450904.83, 489865.96 5450906.185)",0.9156532848244208,0.6291529208974502,-3.364136263006617e-15,0.0,0.030042918454935622,0.0,0
1300 W 67TH AV,49.210834963610615,-123.13738454104691,,,,,43.842981760507534,0,0,,0,0,0,7,25.84841500927067,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (490021.23 5450902.191, 489966.433 5450903.442)",-1.0566978441507719e-15,0.23811301070413443,-3.364136263006617e-15,0.0,0.030042918454935622,0.0,0
1600 SW MARINE DRIVE,49.208596720962255,-123.1446619892872,2021.0,SW MARINE DR,62ND AVE,EB STOP BAR AT CORNISH ST,50.0,0,0,False,0,1,0,18,14.603406146625083,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (489498.717 5450654.143, 489427.914 5450655.818)",0.9156532848244208,-1.930658535369406,-3.364136263006617e-15,0.0,0.07725321888412018,0.0,4
8800 BARNARD ST,49.20578753722279,-123.14716380411838,,,,,43.842981760507534,0,0,,0,0,0,8,24.90145610553813,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (489292.673 5450409.235, 489268.296 5450276.839)",-1.0566978441507719e-15,0.0554775365304887,-3.364136263006617e-15,0.0,0.034334763948497854,0.0,0
2400 CASSIAR ST,49.26227556132665,-123.03101135439616,2021.0,LOUGHEED HWY,RUPERT ST,X-WALK EAST OF SKEENA ST,50.0,0,0,False,0,1,0,6,22.79317972966162,0,28.491826787418614,1,9.632025242928578e-05,,2025-06-16,"LINESTRING (497743.937 5456632.533, 497743.433 5456593.145)",0.9156532848244208,-0.3511357326194201,-3.364136263006617e-15,-1.8404970360240374,0.02575107296137339,0.0,2
2400 WINDERMERE ST,49.262187069254665,-123.0365121292278,2021.0,BROADWAY AVE,RENFREW ST,RUPERT ST,50.0,0,0,False,0,1,0,11,28.502085336677876,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (497343.7 5456635.035, 497343.213 5456571.325)",0.9156532848244208,0.7499138255401655,-3.364136263006617e-15,0.0,0.047210300429184546,0.0,0
3100 WINDERMERE ST,49.256192298286784,-123.03652043967432,,,,,43.842981760507534,0,0,,0,0,0,6,24.113318910509104,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (497342.645 5455959.269, 497342.415 5455914.211)",-1.0566978441507719e-15,-0.09652674766880581,-3.364136263006617e-15,0.0,0.02575107296137339,0.0,0
3700 WINDERMERE ST,49.25127660289215,-123.03653901234895,,,,,43.842981760507534,0,0,,0,0,0,7,31.929929175127135,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (497340.953 5455413.562, 497340.876 5455366.962)",-1.0566978441507719e-15,1.4110258150475914,-3.364136263006617e-15,0.0,0.030042918454935622,0.0,0
3300-3400 WORTHINGTON DRIVE,49.254752061578344,-123.03073211372286,,,,,43.842981760507534,0,0,,0,0,0,7,25.92869736571972,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (497746.075 5455774.036, 497767.69 5455774.007, 497779.846 5455786.09)",-1.0566978441507719e-15,0.2535966881689711,-3.364136263006617e-15,0.0,0.030042918454935622,0.0,0
2500 WOODLAND DRIVE,49.26162652986973,-123.07364444561644,2021.0,BROADWAY AVE,EB STOP BAR AT CLARK DR,COMMERCIAL DR,50.0,0,0,False,0,0,1,9,34.882075633828286,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (494642.109 5456567.955, 494641.349 5456517.71)",0.9156532848244208,1.9803923062329538,-3.364136263006617e-15,0.0,0.03862660944206009,0.0,0
2700 CLARK DRIVE,49.25984854916169,-123.0775505281064,2021.0,CLARK DR,12TH AVE,BROADWAY AVE,35.0,0,0,False,0,0,1,13,23.860101041612527,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (494357.689 5456370.626, 494356.961 5456320.29)",-1.315101723219621,-0.14536367752170717,-3.364136263006617e-15,0.0,0.055793991416309016,0.0,4
3400 CLARK DRIVE,49.25420900019066,-123.0778897162714,,,,,43.842981760507534,0,0,,0,0,0,5,30.70590660994061,1,30.275239253751774,0,22.789989470251722,,,"LINESTRING (494332.84 5455743.682, 494331.159 5455693.385)",-1.0566978441507719e-15,1.1749543860648368,0.844374623501194,0.0,0.02145922746781116,0.3333333333333333,0
1300-1400 E 14TH AV,49.25779546011118,-123.07533266028236,2021.0,KNIGHT ST,NB CURB LANE STOP BAR AT KINGSWAY AVE,CLARKE DR (E 14AVE),50.0,0,0,False,0,1,0,3,10.614377513289268,1,18.026778614752356,0,22.789989470251722,,,"LINESTRING (494494.988 5456117.362, 494541.957 5456116.743)",0.9156532848244208,-2.700003575655659,-4.9547826302265126,0.0,0.012875536480686695,0.3333333333333333,6
7600-7700 WALKWAY,49.21503159955457,-123.03835527660088,,,,,43.842981760507534,0,0,,0,0,0,4,13.9247488175102,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (497208.353 5451414.352, 497205.037 5451307.606)",-1.0566978441507719e-15,-2.061547956880484,-3.364136263006617e-15,0.0,0.017167381974248927,0.0,4
2300 E 18TH AV,49.253470992964566,-123.05789525210994,,,,,43.842981760507534,0,0,,0,0,0,2,9.895986934163442,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (495759.053 5455635.303, 495814.797 5455635.063)",-1.0566978441507719e-15,-2.8385561607186136,-3.364136263006617e-15,0.0,0.008583690987124463,0.0,4
400 W 18TH AV,49.254835501376746,-123.11352160608524,2021.0,CAMBIE ST,KING EDWARD AVE,16TH AVE,50.0,0,0,False,0,1,0,13,23.186762554815687,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (491807.973 5455789.394, 491670.402 5455793.533)",0.9156532848244208,-0.27522727913185624,-3.364136263006617e-15,0.0,0.055793991416309016,0.0,4
400 W 17TH AV,49.255853488304645,-123.11478127595352,2021.0,CAMBIE ST,KING EDWARD AVE,16TH AVE,50.0,0,1,False,0,0,0,16,22.2820977538414,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (491673.588 5455903.533, 491638.001 5455904.639, 491621.898 5455907.906)",0.9156532848244208,-0.4497056902254088,-3.364136263006617e-15,0.0,0.06866952789699571,0.0,4
500 W 23RD AV,49.250612211788095,-123.11651206625147,2021.0,CAMBIE ST,KING EDWARD AVE,16TH AVE,50.0,0,1,False,0,0,0,6,29.620194170350363,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (491543.878 5455321.613, 491497.827 5455322.968)",0.9156532848244208,0.9655581752691934,-3.364136263006617e-15,0.0,0.02575107296137339,0.0,0
500 W 21ST AV,49.25243159587443,-123.1171867765567,2021.0,CAMBIE ST,KING EDWARD AVE,16TH AVE,50.0,0,0,False,0,1,0,15,34.48780515952497,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (491553.067 5455522.453, 491391.061 5455526.803)",0.9156532848244208,1.9043512291141598,-3.364136263006617e-15,0.0,0.06437768240343347,0.0,0
3400 CAMBIE ST,49.2544473259175,-123.11517528919272,2021.0,CAMBIE ST,KING EDWARD AVE,16TH AVE,50.0,1,0,False,0,0,0,28,19.861411229587706,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (491620.256 5455798.755, 491617.315 5455698.228)",0.9156532848244208,-0.9165720235374779,-3.364136263006617e-15,0.0,0.12017167381974249,0.0,4
3200 ASH ST,49.25674413590579,-123.11813967403464,,,,,43.842981760507534,0,0,,0,0,0,6,20.796293547315297,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (491404.187 5456029.283, 491402.75 5455979.039)",-1.0566978441507719e-15,-0.7362657032507842,-3.364136263006617e-15,0.0,0.02575107296137339,0.0,4
3600 YUKON ST,49.252674087730966,-123.11267229066826,,,,,43.842981760507534,0,0,,0,0,0,9,26.0349789901772,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (491801.365 5455576.217, 491799.901 5455525.955)",-1.0566978441507719e-15,0.27409472119049666,-3.364136263006617e-15,0.0,0.03862660944206009,0.0,0
3500 TUPPER ST,49.253538593116645,-123.11603785893584,2021.0,CAMBIE ST,KING EDWARD AVE,16TH AVE,50.0,0,1,False,0,0,0,13,36.20870947513372,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (491556.531 5455672.69, 491555.193 5455622.437)",0.9156532848244208,2.236253885554517,-3.364136263006617e-15,0.0,0.055793991416309016,0.0,0
2600 YUKON ST,49.26199029361993,-123.11294405539968,2021.0,BROADWAY AVE,CAMBIE ST,EB STOP BAR AT MAIN ST,44.0,0,0,False,0,0,1,6,22.11008227304779,0,28.491826787418614,1,1.2848510676074427,Various Locations,2027-12-02,"LINESTRING (491783.073 5456612.39, 491781.733 5456561.21)",0.023351281606804056,-0.48288150047030765,-3.364136263006617e-15,-1.7367410732838267,0.02575107296137339,0.0,2
2800 YUKON ST,49.26012046229913,-123.11301454009048,,,,,43.842981760507534,0,0,,0,0,0,15,23.32457137459821,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (491777.661 5456405.57, 491776.267 5456352.306)",-1.0566978441507719e-15,-0.24864874542032306,-3.364136263006617e-15,0.0,0.06437768240343347,0.0,4
3300 YUKON ST,49.255559475362325,-123.11254354368104,,,,,43.842981760507534,0,0,,0,0,0,8,22.569803466281893,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (491811.321 5455899.333, 491809.638 5455844.349)",-1.0566978441507719e-15,-0.3942172534971373,-3.364136263006617e-15,0.0,0.034334763948497854,0.0,4
3300 YUKON ST,49.25506499134276,-123.11256542398831,,,,,43.842981760507534,0,0,,0,0,0,8,24.222659357659367,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (491809.638 5455844.349, 491807.973 5455789.394)",-1.0566978441507719e-15,-0.07543877401658602,-3.364136263006617e-15,0.0,0.034334763948497854,0.0,0
3500 YUKON ST,49.25366509333019,-123.11262879951448,,,,,43.842981760507534,0,0,,0,0,0,7,24.197429788259345,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (491804.775 5455688.9, 491803.149 5455633.603)",-1.0566978441507719e-15,-0.08030468145185875,-3.364136263006617e-15,0.0,0.030042918454935622,0.0,0
3400 W 1ST AV,49.271240741359144,-123.18059529167031,,,,,43.842981760507534,0,0,,0,0,0,6,19.86148296079106,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (486935.444 5457622.729, 486789.925 5457626.73)",-1.0566978441507719e-15,-0.9165581890803687,-3.364136263006617e-15,0.0,0.02575107296137339,0.0,4
3300 TRAFALGAR ST,49.25688090979645,-123.16506625147694,,,,,43.842981760507534,0,0,,0,0,0,8,30.468287867666305,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (487989.321 5456043.563, 487988.382 5456007.957)",-1.0566978441507719e-15,1.1291259858071736,-3.364136263006617e-15,0.0,0.034334763948497854,0.0,0
2600 W 1ST AV,49.27100228582782,-123.16534654651988,,,,,43.842981760507534,0,0,,0,0,0,7,21.245045415336232,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (488039.094 5457594.04, 487904.683 5457597.325)",-1.0566978441507719e-15,-0.6497170580252455,-3.364136263006617e-15,0.0,0.030042918454935622,0.0,4
2600 MACDONALD ST,49.26296774552377,-123.16821367636295,2021.0,BROADWAY AVE,EB STOP BAR AT MACDONALD ST,EB STOP BAR AT ARBUTUS ST,24.0,1,0,False,0,0,0,15,27.796521336920485,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (487762.035 5456729.12, 487760.63 5456676.759)",-2.9509887291185852,0.6138350420284147,-3.364136263006617e-15,0.0,0.06437768240343347,0.0,1
2700 W 7TH AV,49.26577665974338,-123.16671878887672,,,,,43.842981760507534,0,0,,0,0,0,5,28.768985620426815,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (487890.154 5457014.477, 487851.414 5457015.456)",-1.0566978441507719e-15,0.8013896178764882,-3.364136263006617e-15,0.0,0.02145922746781116,0.0,0
2600 W 6TH AV,49.266597824891456,-123.16550132345314,,,,,43.842981760507534,0,0,,0,0,0,10,31.402769296182733,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (488026.627 5457104.48, 487892.488 5457107.643)",-1.0566978441507719e-15,1.3093549884923499,-3.364136263006617e-15,0.0,0.04291845493562232,0.0,0
6000 LATTA ST,49.22905873563889,-123.03422075711862,,,,,43.842981760507534,0,0,,0,0,0,6,28.0045220056987,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (497509.238 5452943.35, 497507.773 5452897.1)",-1.0566978441507719e-15,0.6539511448719593,-3.364136263006617e-15,0.0,0.02575107296137339,0.0,0
6000-6100 ARLINGTON ST,49.22902369654347,-123.0277819979696,,,,,43.842981760507534,0,0,,0,0,0,9,25.9373461621447,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (497976.321 5452940.536, 497977.712 5452930.582, 497977.005 5452891.564)",-1.0566978441507719e-15,0.2552647405309914,-3.364136263006617e-15,0.0,0.03862660944206009,0.0,0
6300 ELLIOTT ST,49.22614608093813,-123.05471103389525,,,,,43.842981760507534,0,0,,0,0,0,6,25.05423400905738,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (496016.879 5452619.954, 496016.012 5452574.652)",-1.0566978441507719e-15,0.08494308645299595,-3.364136263006617e-15,0.0,0.02575107296137339,0.0,0
3300 E 49TH AV,49.22466616883122,-123.03257226167872,,,,,43.842981760507534,0,0,,0,0,0,14,20.568462083082668,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (497601.718 5452432.3, 497654.915 5452431.404)",-1.0566978441507719e-15,-0.7802064775946249,-3.364136263006617e-15,0.0,0.060085836909871244,0.0,4
1700 CLARK DRIVE,49.26921469180708,-123.07736344106485,2021.0,TERMINAL AVE,MAIN ST,CLARK DR,43.0,1,0,False,0,0,0,21,23.63671861218825,0,28.491826787418614,1,2.7385245974481736,Project is located between Clark Drive and Terminal Avenue along East 1st Avenue,2025-06-25,"LINESTRING (494372.729 5457437.503, 494371.277 5457335.86)",-0.1253657189294654,-0.18844638761520308,-3.364136263006617e-15,-1.6193433388842446,0.09012875536480687,0.0,2
5200 BOUNDARY ROAD,49.23651510289112,-123.0236413628303,2021.0,BOUNDARY RD,KINGSWAY AVE,NB LEFT TURN STOP BAR AT WELLINGTON AVE,36.0,0,0,False,1,0,0,9,19.912730653438512,0,28.491826787418614,1,65.86106085453596,,2025-06-16,"LINESTRING (498279.012 5453781.407, 498279.015 5453716.299)",-1.1663847226833515,-0.9066742895678551,-3.364136263006617e-15,3.4783918774607034,0.03862660944206009,0.0,3
2300 ASH ST,49.26438008897596,-123.11746114251046,2021.0,BROADWAY AVE,EB STOP BAR AT OAK ST,CAMBIE ST,50.0,0,0,False,1,0,0,6,29.40799766442281,0,28.491826787418614,0,22.789989470251722,,,"LINESTRING (491454.766 5456876.263, 491453.556 5456829.687)",0.9156532848244208,0.9246328412073725,-3.364136263006617e-15,0.0,0.02575107296137339,0.0,0
