HBLOCK,latitude,longitude,pavement_Year,pavement_Road Name,pavement_From Street,pavement_To Street,pavement_length_(m),pavement_FAIR,pavement_GOOD,pavement_NO DATA,pavement_POOR,pavement_VERY GOOD,pavement_VERY POOR,streetlight_count,avg_distance_to_streetlight_meters,curb_ramp_count,avg_distance_to_curb_ramp_meters,under_construction,construction_distance,construction_location,construction_completion,geometry_text
600 UNION ST,49.27749879600098,-123.09066637304528,,,,,,,,,,,,13,27.817887662752312,0,,False,,,,"LINESTRING (493334.344 5458310.797, 493476.361 5458306.614)"
300 RAILWAY ST,49.28459584571432,-123.09656276515334,,,,,,,,,,,,12,20.90173853250987,0,,True,60.22020312751051,For use by WISH vans only,2026-01-01,"LINESTRING (492880.632 5459065.357, 493037.165 5459118.764, 493041.283 5459120.345, 493070.185 5459128.09, 493074.612 5459128.791)"
6500-6600 LANARK ST,49.22411622656719,-123.07595360936656,2021.0,KNIGHT ST,N END OF SE MARINE DR OVERPASS BR DECK,NB STOP BAR AT 49TH AVE,50.0,True,False,False,False,False,False,10,24.128824054312986,0,,False,,,,"LINESTRING (494471.67 5452454.939, 494467.39 5452291.022)"
6300 ROSS ST,49.22681832843615,-123.08235861285763,,,,,,,,,,,,5,31.821296082706443,0,,False,,,,"LINESTRING (494003.979 5452696.381, 494002.99 5452651.339)"
5900-6000 ROSS ST,49.229987313559334,-123.0826671345219,,,,,,,,,,,,6,14.135620172685412,0,,False,,,,"LINESTRING (493983.794 5453126.668, 493979.018 5452925.691)"
6600 ROSS ST,49.224195933025484,-123.08286369188994,,,,,,,,,,,,4,18.95483492497933,0,,False,,,,"LINESTRING (493967.134 5452408.747, 493965.647 5452355.992)"
6500-6600 SHERBROOKE ST,49.22366646794461,-123.08150331663676,,,,,,,,,,,,6,23.756207161513473,0,,False,,,,"LINESTRING (494066.043 5452346.807, 494064.719 5452299.996)"
2500 GRANT ST,49.27136171404398,-123.05309666976531,,,,,,,,,,,,9,21.342045302794112,0,,True,40.436009698376814,,2025-06-16,"LINESTRING (496062.198 5457623.955, 496212.837 5457623.734)"
2600 PARKER ST,49.275799815081314,-123.04996513505827,,,,,,,,,,,,11,33.374000896638336,0,,True,0.00010317928248231012,,2025-06-16,"LINESTRING (496321.814 5458117.166, 496409.476 5458116.984)"
1500 COTTON DRIVE,49.27074788218626,-123.07153512721257,2021.0,1ST AVE,CLARK DR,COMMERCIAL DR,50.0,False,False,False,False,True,False,7,27.580140741275958,0,,False,,,,"LINESTRING (494796.507 5457581.868, 494795.812 5457531.551)"
1700 COTTON DRIVE,49.26939139544817,-123.07156078211695,2021.0,1ST AVE,CLARK DR,COMMERCIAL DR,50.0,False,False,False,False,True,False,5,24.433774131481933,0,,False,,,,"LINESTRING (494794.494 5457431.109, 494793.807 5457380.711)"
1700 GRANT ST,49.271281074556676,-123.06827244000756,,,,,,,,,,,,12,33.12903616408014,0,,False,,,,"LINESTRING (494988.631 5457616.323, 495078.485 5457615.208)"
1800 CHARLES ST,49.273018509952095,-123.06665715949254,,,,,,,,,,,,9,23.515944820546316,0,,True,0.0001031812669794091,,2025-06-16,"LINESTRING (495080.701 5457809.558, 495221.761 5457808.067)"
1200 CHARLES ST,49.27314612308811,-123.07799423080073,2021.0,CLARK DR,1ST AVE,VENABLES ST,50.0,True,False,False,False,False,False,10,21.4322470686724,0,,False,,,,"LINESTRING (494276.728 5457824.934, 494376.403 5457822.642)"
1800 W 8TH AV,49.26464861758532,-123.14720862413196,2021.0,BROADWAY AVE,EB STOP BAR AT ARBUTUS ST,BURRARD ST,50.0,False,False,False,False,False,True,7,20.953985909439925,0,,True,6.446561134215673,West Side 2400 Cypress St,2026-01-01,"LINESTRING (489354.443 5456884.926, 489225.464 5456888.305)"
1300-1400 MAPLE ST,49.27349620462053,-123.15016557305822,,,,,,,,,,,,21,23.503016248463712,0,,False,,,,"LINESTRING (489079.808 5457981.158, 489073.745 5457760.098)"
1700 ARBUTUS ST,49.27055567369122,-123.15267569109412,,,,,,,,,,,,6,26.634746239843363,0,,False,,,,"LINESTRING (488894.154 5457568.568, 488892.901 5457519.619)"
2200 W 2ND AV,49.269951830160785,-123.15625445991414,,,,,,,,,,,,16,34.01560731039806,0,,False,,,,"LINESTRING (488719.236 5457475.215, 488546.863 5457479.778)"
8000-8200 ONTARIO ST,49.211750625166836,-123.10658050889734,2021.0,SE MARINE DR,ONTARIO ST,MAIN ST,50.0,False,True,False,False,False,False,15,22.144134737373484,0,,False,,,,"LINESTRING (492239.797 5451063.833, 492235.27 5450938.154)"
400 W 64TH AV,49.21229499588555,-123.11662252229215,2021.0,CAMBIE ST,SW MARINE DR,49TH AVE,50.0,True,False,False,False,False,False,18,22.83940527355065,0,,False,,,,"LINESTRING (491535.542 5451061.395, 491476.953 5451063.784)"
7700 PRINCE EDWARD ST,49.21462946948597,-123.09788285502587,,,,,,,,,,,,10,29.54880906195232,0,,False,,,,"LINESTRING (492872.316 5451358.378, 492870.513 5451281.976)"
700 E 62ND AV,49.21394742364482,-123.0907217021806,,,,,,,,,,,,9,27.12828311492848,0,,False,,,,"LINESTRING (493369.77 5451244.538, 493415.938 5451242.871)"
700 E 59TH AV,49.2165515837017,-123.09064444012063,,,,,,,,,,,,14,21.01196391376722,0,,False,,,,"LINESTRING (493372.913 5451533.855, 493418.209 5451532.715, 493424.742 5451532.517)"
3500 KASLO ST,49.252987487079025,-123.04706266365278,,,,,,,,,,,,5,23.848732864021244,0,,False,,,,"LINESTRING (496575.374 5455604.178, 496574.998 5455557.591)"
0 N GARDEN DRIVE,49.285024579467745,-123.05775938252813,2021.0,NANAIMO ST,XWALK NORTH OF DUNDAS ST,MCGILL ST,50.0,True,False,False,False,False,False,7,24.259947705286265,0,,False,,,,"LINESTRING (495799.157 5459117.839, 495799.827 5459168.165)"
600 E 8TH AV,49.26342523836364,-123.08929108873033,2021.0,BROADWAY AVE,EB CURB LANE STOP BAR AT KINGSWAY AVE,EB STOP BAR AT FRASER ST,30.0,False,False,False,True,False,False,8,31.60247783351455,0,,False,,,,"LINESTRING (493489.928 5456744.212, 493517.145 5456743.832)"
200 BURRARD ST,49.287893300019356,-123.11585729461194,,,,,,,,,,,,25,22.806946885717295,0,,True,7.259119244780194e-05,"Canada Place, Howe and Burrard - Westbound Direction ONLY
Howe, Cordova to Cana",2026-01-01,"LINESTRING (491602.4 5459494.511, 491547.308 5459439.033)"
2700 CRANBERRY DRIVE,49.261705585056404,-123.15368278987678,,,,,,,,,,,,16,27.60786882530836,0,,False,,,,"LINESTRING (488819.558 5456588.318, 488818.332 5456542.214, 488812.366 5456536.515)"
1800 PENTICTON ST,49.26780632845476,-123.05211640872456,,,,,,,,,,,,5,21.46702835120772,0,,False,,,,"LINESTRING (496208.816 5457253.641, 496208.291 5457203.44)"
1600 PENTICTON ST,49.26975553353252,-123.05208639172616,2021.0,1ST AVE,NANAIMO ST,RENFREW ST,50.0,False,False,False,True,False,False,6,19.505130304648308,0,,True,0.00010318777177527665,,2025-06-16,"LINESTRING (496211.159 5457472.749, 496210.614 5457417.717)"
1300 SLOCAN ST,49.27301198766051,-123.0494109453025,,,,,,,,,,,,8,31.909677230338765,0,,True,0.0,,2025-06-16,"LINESTRING (496406.004 5457835.507, 496405.502 5457778.741)"
1200 KASLO ST,49.27393249309305,-123.04687227069861,,,,,,,,,,,,8,34.968294510063934,0,,True,1.1856491217046706e-06,,2025-06-16,"LINESTRING (496590.767 5457932.336, 496590.202 5457886.343)"
2400 E 3RD AV,49.267581562020936,-123.0552663275112,,,,,,,,,,,,14,31.619868393450524,0,,True,54.69811835443231,,2025-06-16,"LINESTRING (495937.629 5457203.805, 496021.131 5457203.627)"
2100 BURRARD ST,49.26672978921029,-123.14564576034996,,,,,,,,,,,,22,21.47358089906098,0,,False,,,,"LINESTRING (489405.358 5457165.402, 489402.85 5457070.117)"
5700 KILLARNEY ST,49.23223284058092,-123.04592051451115,2021.0,41ST AVE,NANAIMO ST,KILLARNEY ST,21.0,False,False,False,False,True,False,7,30.16703087640235,0,,False,,,,"LINESTRING (496656.956 5453297.148, 496656.846 5453249.933)"
5500 VICTORIA DRIVE,49.234451604074636,-123.06549059217559,,,,,,,,,,,,9,28.739763708723867,0,,False,,,,"LINESTRING (495232.428 5453524.996, 495232.325 5453517.502)"
1900 E 41ST AV,49.232697704647435,-123.06587432136777,2021.0,41ST AVE,EB STOP BAR AT COMMERCIAL ST,EB STOP BAR AT VICTORIA DR,50.0,True,False,False,False,False,False,22,25.160822347446846,0,,False,,,,"LINESTRING (495179.675 5453320.55, 495179.718 5453320.558, 495183.619 5453321.386, 495187.505 5453322.282, 495228.857 5453332.154)"
5700 GLADSTONE ST,49.232675755926806,-123.062112964043,2021.0,41ST AVE,GLADSTONE ST,NANAIMO ST,14.0,False,False,False,False,True,False,9,26.257570721455856,0,,False,,,,"LINESTRING (495477.11 5453346.963, 495479.092 5453300.279)"
2300-2400 E 38TH AV,49.23589580056424,-123.05843712555362,,,,,,,,,,,,7,26.781482447405484,0,,False,,,,"LINESTRING (495720.415 5453681.614, 495771.551 5453681.145)"
1000 CANADA PLACE,49.28851212888895,-123.1168562735986,,,,,,,,,,,,29,15.475125474781121,0,,True,0.00010317668900545171,"Canada Place, Howe and Burrard - Westbound Direction ONLY
Howe, Cordova to Cana",2026-01-01,"LINESTRING (491602.4 5459494.511, 491414.198 5459572.087, 491414.127 5459572.112, 491413.715 5459572.255, 491413.3 5459572.39, 491412.883 5459572.518, 491412.464 5459572.638, 491412.043 5459572.751, 491411.619 5459572.857, 491411.195 5459572.956, 491410.768 5459573.047, 491410.34 5459573.13, 491409.91 5459573.206, 491409.48 5459573.275, 491409.048 5459573.336, 491408.615 5459573.39, 491408.181 5459573.436, 491407.747 5459573.474, 491407.312 5459573.505, 491406.876 5459573.528, 491406.44 5459573.544, 491406.004 5459573.551, 491405.568 5459573.552, 491405.132 5459573.545, 491404.696 5459573.53, 491404.261 5459573.507, 491403.826 5459573.477, 491403.392 5459573.44, 491402.958 5459573.394, 491402.525 5459573.341, 491402.093 5459573.281, 491401.899 5459573.25)"
4100 KNIGHT ST,49.248491926320405,-123.07615179923329,2021.0,KNIGHT ST,KING EDWARD AVE,NB CURB LANE STOP BAR AT KINGSWAY AVE,9.0,False,False,False,False,True,False,12,28.267170886745024,0,,False,,,,"LINESTRING (494457.855 5455084.075, 494457.799 5455081.599)"
3000 GLEN DRIVE,49.25711185553109,-123.08147679585997,,,,,,,,,,,,7,22.820389939119632,0,,False,,,,"LINESTRING (494071.766 5456072.715, 494070.868 5456010.324)"
4500-4600 FLEMING ST,49.243224933672394,-123.07220192964584,,,,,,,,,,,,6,27.656254738153493,0,,False,,,,"LINESTRING (494745.373 5454525.64, 494744.09 5454468.407)"
2300 GRANDVIEW HWY NORTH,49.259070682555546,-123.05811779260029,2021.0,NANAIMO ST,GRANDVIEW HWY,BROADWAY AVE,50.0,False,False,False,False,False,True,4,29.541425402647466,0,,False,,,,"LINESTRING (495763.999 5456262.142, 495778.419 5456253.286)"
5300 TYNE ST,49.23574630109298,-123.0301841166016,,,,,,,,,,,,14,25.578257072014434,0,,True,92.49905770847118,,2025-06-16,"LINESTRING (497834.542 5453718.86, 497784.701 5453641.416, 497784.732 5453599.595)"
1000 MARINASIDE CRESCENT,49.27350206603431,-123.1181815803483,,,,,,,,,,,,49,14.238663586112747,0,,False,,,,"LINESTRING (491451.324 5457864.03, 491451.297 5457864.037, 491448.488 5457864.757, 491445.746 5457865.411, 491443.154 5457865.983, 491440.314 5457866.561, 491437.468 5457867.088, 491434.623 5457867.564, 491431.764 5457867.99, 491428.891 5457868.368, 491426.025 5457868.695, 491423.144 5457868.972, 491420.268 5457869.198, 491417.375 5457869.375, 491414.494 5457869.499, 491411.599 5457869.576, 491408.706 5457869.6, 491405.824 5457869.575, 491402.927 5457869.499, 491400.043 5457869.372, 491397.208 5457869.2, 491395.244 5457869.051, 491392.354 5457868.789, 491389.477 5457868.478, 491386.609 5457868.117, 491383.751 5457867.706, 491380.897 5457867.245, 491378.053 5457866.735, 491375.213 5457866.174, 491372.388 5457865.564, 491369.574 5457864.906, 491366.776 5457864.198, 491363.982 5457863.44, 491361.204 5457862.635, 491358.444 5457861.781, 491355.698 5457860.881, 491355.469 5457860.801)"
2100 W 22ND AV,49.25259138070255,-123.15341952625671,,,,,,,,,,,,11,28.620227697777025,0,,False,,,,"LINESTRING (488860.913 5455546.409, 488809.817 5455547.807)"
1400 LAMEY'S MILL ROAD,49.26775153212032,-123.13594610947422,2021.0,GRANVILLE ST BRIDGE ON-RAMP,S END OF HEMLOCK ST RAMP BR DECK (N OF 6TH AVE),END OF PAINTED GORE ON NB GRANVILLE ST BR,50.0,False,True,False,False,False,False,28,28.111865334600697,0,,False,,,,"LINESTRING (490155.715 5457204.126, 490145.466 5457208.342, 490142.616 5457209.53, 490139.411 5457210.929, 490136.23 5457212.384, 490133.075 5457213.894, 490129.947 5457215.459, 490126.847 5457217.078, 490123.776 5457218.751, 490120.734 5457220.478, 490117.723 5457222.257, 490114.743 5457224.089, 490111.796 5457225.972, 490108.882 5457227.906, 490106.002 5457229.891, 490103.157 5457231.926, 490100.348 5457234.011, 490097.576 5457236.144, 490094.842 5457238.325, 490092.146 5457240.553, 490089.49 5457242.828, 490086.873 5457245.15, 490084.298 5457247.516, 490084.276 5457247.536, 490078.353 5457253.162, 490072.529 5457258.889, 490066.806 5457264.718)"
4800 RUPERT ST,49.24123014358436,-123.03720287901544,,,,,,,,,,,,7,34.76930631896157,0,,False,,,,"LINESTRING (497293.18 5454275.223, 497290.926 5454271.618)"
5900 KILLARNEY ST,49.22953829527134,-123.04593956759928,,,,,,,,,,,,5,20.44855264282101,0,,False,,,,"LINESTRING (496655.451 5452998.808, 496655.213 5452949.171)"
5700 EARLES ST,49.231379048570645,-123.04880203799513,,,,,,,,,,,,8,33.47345571464458,1,5.036106393831945,False,,,,"LINESTRING (496447.341 5453202.477, 496446.778 5453155.035)"
300 NELSON ST,49.27682075359955,-123.11924906271113,2021.0,NELSON ST,HOMER ST,MAINLAND ST,30.0,False,False,True,False,False,False,20,21.50875514988158,0,,False,,,,"LINESTRING (491346.369 5458216.262, 491306.157 5458256.164)"
1600 ALMA ST,49.271554967610285,-123.18559249929369,,,,,,,,,,,,10,31.184837364738478,0,,False,,,,"LINESTRING (486499.951 5457686.452, 486498.551 5457634.632)"
1000 PACIFIC BOULEVARD,49.27432927751728,-123.11768963923868,2021.0,CAMBIE ST BRIDGE ON-RAMP,NW END OF NELSON ST RAMP BR DECK,INTERSECTION OF NELSON AND CAMBIE BR DECKS,46.0,False,False,True,False,False,False,22,22.329244666140976,0,,False,,,,"LINESTRING (491463.79 5457946.724, 491414.727 5457971.389)"
2900 LILLOOET ST,49.257889615681236,-123.03903334773273,2021.0,GRANDVIEW HWY,RENFREW ST,RUPERT ST,50.0,True,False,False,False,False,False,8,26.52498772708352,0,,False,,,,"LINESTRING (497159.89 5456153.104, 497159.653 5456097.941)"
3300 LILLOOET ST,49.25457987407342,-123.0390511586996,,,,,,,,,,,,7,27.754305509030694,0,,False,,,,"LINESTRING (497158.355 5455779.348, 497158.216 5455735.809)"
1400 E 39TH AV,49.23476794654242,-123.07454693663601,,,,,,,,,,,,10,26.66961535111799,0,,False,,,,"LINESTRING (494548.02 5453557.472, 494598.224 5453556.582)"
1400 E 55TH AV,49.21956196719417,-123.07511216735762,2021.0,KNIGHT ST,N END OF SE MARINE DR OVERPASS BR DECK,NB STOP BAR AT 49TH AVE,50.0,False,False,False,False,False,True,10,33.244136123049614,0,,False,,,,"LINESTRING (494503.726 5451866.854, 494556.866 5451866.395)"
2200 TRINITY ST,49.289327941888885,-123.05845239688863,,,,,,,,,,,,5,26.79072679594296,0,,False,,,,"LINESTRING (495745.073 5459621.449, 495753.853 5459621.449)"
4100 PENTICTON ST,49.24716189159238,-123.05190288617038,,,,,,,,,,,,9,27.736208435116808,0,,False,,,,"LINESTRING (496222.313 5454971.67, 496222.711 5454895.296)"
1600 BALSAM ST,49.271551580560256,-123.1597522042143,,,,,,,,,,,,7,30.037476932753748,0,,False,,,,"LINESTRING (488379.605 5457680.397, 488378.349 5457631.348)"
1400 BALSAM ST,49.27322103139119,-123.15968960113531,,,,,,,,,,,,12,34.05310250002187,0,,False,,,,"LINESTRING (488384.298 5457855.411, 488383.548 5457827.502)"
3700 TRAFALGAR ST,49.2530068891508,-123.16521000974701,,,,,,,,,,,,6,24.8502033070247,0,,False,,,,"LINESTRING (487978.119 5455620.237, 487976.781 5455569.978)"
1800 VINE ST,49.269309340044046,-123.15746413126348,,,,,,,,,,,,6,27.324047186664227,0,,False,,,,"LINESTRING (488545.544 5457430.735, 488544.259 5457381.77)"
2800 BLANCA ST,49.26187115530478,-123.21528568194617,,,,,,,,,,,,5,23.796590454475215,0,,False,,,,"LINESTRING (484336.849 5456614.84, 484335.521 5456564.592)"
2200 TRIMBLE ST,49.2665989243623,-123.20596049748755,,,,,,,,,,,,6,25.327756107266136,0,,False,,,,"LINESTRING (485016.722 5457137.138, 485015.479 5457089.689)"
4000 W 13TH AV,49.26088726126804,-123.19551737235105,,,,,,,,,,,,9,16.499446584707144,0,,False,,,,"LINESTRING (485884.836 5456473.659, 485663.583 5456479.202)"
2500 PRINCE EDWARD ST,49.26232800887594,-123.09601977888555,2021.0,BROADWAY AVE,EB CURB LANE STOP BAR AT KINGSWAY AVE,EB STOP BAR AT FRASER ST,50.0,False,False,False,False,False,True,16,22.058866140375144,0,,True,78.70891778881412,Various Locations,2027-12-02,"LINESTRING (493015.957 5456656.432, 493011.701 5456588.853)"
700 VERNON DRIVE,49.27794631620194,-123.07925684779556,,,,,,,,,,,,5,22.609707940205332,0,,False,,,,"LINESTRING (494235.713 5458378.289, 494234.847 5458336.758)"
900 GEORGE ST,49.27634021156454,-123.07998940202765,,,,,,,,,,,,7,26.008660859503152,0,,False,,,,"LINESTRING (494182.484 5458229.356, 494181.134 5458128.7)"
1400 E 19TH AV,49.25349516461077,-123.07565834515154,2021.0,KNIGHT ST,NB CURB LANE STOP BAR AT KINGSWAY AVE,CLARKE DR (E 14AVE),50.0,True,False,False,False,False,False,11,18.392021280312107,0,,False,,,,"LINESTRING (494470.668 5455639.618, 494517.924 5455638.405)"
1300 E 19TH AV,49.25351554119741,-123.076949963168,2021.0,KNIGHT ST,NB CURB LANE STOP BAR AT KINGSWAY AVE,CLARKE DR (E 14AVE),50.0,True,False,False,False,False,False,14,20.263705009572668,0,,False,,,,"LINESTRING (494329.945 5455643.126, 494470.668 5455639.618)"
3600 CLARK DRIVE,49.251749604140116,-123.07797496631471,2021.0,KINGSWAY AVE,EB STOP BAR AT FRASER ST,EB STOP BAR AT KNIGHT ST,50.0,True,False,False,False,False,False,5,36.60599419220298,0,,False,,,,"LINESTRING (494325.611 5455448.354, 494325.417 5455441.903)"
1700 E 22ND AV,49.250322912627574,-123.0684332149051,,,,,,,,,,,,6,24.50626730739762,0,,False,,,,"LINESTRING (494995.094 5455286.53, 495044.414 5455285.172)"
6800 ONTARIO ST,49.22250705463107,-123.10606624506678,,,,,,,,,,,,9,24.763144917065183,0,,False,,,,"LINESTRING (492277.816 5452246.956, 492275.513 5452146.498)"
7000 ONTARIO ST,49.22069854997475,-123.10612586106191,,,,,,,,,,,,9,24.70178299999803,0,,False,,,,"LINESTRING (492273.221 5452045.948, 492270.862 5451945.417)"
7000 QUEBEC ST,49.220653195100645,-123.10397029216598,,,,,,,,,,,,12,31.250525639283314,0,,False,,,,"LINESTRING (492430.146 5452040.507, 492427.855 5451940.338)"
5300 MACKENZIE ST,49.238281404122546,-123.1702702234937,,,,,,,,,,,,7,16.275272819664043,0,,False,,,,"LINESTRING (487605.738 5453985.212, 487605.315 5453932.574)"
6000 MACDONALD ST,49.23145302588283,-123.16741735737367,,,,,,,,,,,,11,29.368193395548516,0,,False,,,,"LINESTRING (487811.797 5453247.755, 487811.233 5453150.886)"
3000-3100 W 44TH AV,49.231904924902935,-123.1744546995057,,,,,,,,,,,,8,19.787594530565418,0,,False,,,,"LINESTRING (487399.561 5453250.137, 487199.022 5453251.296)"
1800 CYPRESS ST,49.26915639292156,-123.14792592834323,,,,,,,,,,,,5,18.769988553940372,0,,False,,,,"LINESTRING (489239.345 5457412.34, 489238.149 5457363.356)"
2000 CYPRESS ST,49.26784428607778,-123.14797466575038,,,,,,,,,,,,16,24.652363573039224,0,,False,,,,"LINESTRING (489235.546 5457265.26, 489234.286 5457218.715)"
2000 MAPLE ST,49.267883101435885,-123.15037405850552,,,,,,,,,,,,15,28.189777614924967,0,,False,,,,"LINESTRING (489061.019 5457269.941, 489059.721 5457223.353)"
2200 YORK AV,49.27171490979289,-123.15618906007977,,,,,,,,,,,,16,32.51286148508861,1,45.91612996806397,False,,,,"LINESTRING (488724.414 5457671.193, 488552.01 5457675.785)"
1700 YEW ST,49.27015301109317,-123.1550612985886,,,,,,,,,,,,7,30.599938315459003,0,,False,,,,"LINESTRING (488720.551 5457524.15, 488719.236 5457475.215)"
2200 W 6TH AV,49.266473060649545,-123.15638506592727,,,,,,,,,,,,8,22.805583815909806,0,,False,,,,"LINESTRING (488708.941 5457088.547, 488536.556 5457093.013)"
2200 W 5TH AV,49.26733021679695,-123.15635278541687,,,,,,,,,,,,12,31.308060940688232,0,,False,,,,"LINESTRING (488711.489 5457183.796, 488539.099 5457188.335)"
2000-2100 E 39TH AV,49.23492205087669,-123.0651241362669,,,,,,,,,,,,12,27.699135377856877,0,,False,,,,"LINESTRING (495233.382 5453573.732, 495284.816 5453573.319)"
2600 E 38TH AV,49.2358665694857,-123.05271806074362,,,,,,,,,,,,9,29.367151259570416,0,,False,,,,"LINESTRING (496139.961 5453677.996, 496184.656 5453677.652)"
3000 KNIGHT ST,49.257787390993926,-123.0769918958544,2021.0,CLARK DR,KNIGHT ST (E 14TH AVE),12TH AVE,50.0,True,False,False,False,False,False,6,29.74226441004509,0,,False,,,,"LINESTRING (494394.388 5456118.692, 494401.089 5456113.862)"
2400 E 26TH AV,49.247101730438814,-123.05589626870113,,,,,,,,,,,,3,27.86780230713956,0,,False,,,,"LINESTRING (495928.677 5454927.012, 495935.061 5454926.992)"
2400 ADANAC ST,49.277464392276826,-123.05522138530553,,,,,,,,,,,,15,38.68666855743969,0,,True,0.00010317818963707742,,2025-06-16,"LINESTRING (495941.692 5458302.518, 496025.212 5458302.268)"
1700 E 45TH AV,49.22898822359485,-123.06893853006136,,,,,,,,,,,,5,32.49175827753247,0,,False,,,,"LINESTRING (494977.768 5452914.144, 494983.868 5452914.075)"
1100 E 27TH AV,49.24652159437762,-123.08040431127408,,,,,,,,,,,,4,20.872062573608556,1,48.49753623308141,False,,,,"LINESTRING (494125.43 5454864.327, 494170.78 5454863.904)"
